0.044624	4.2112
0.044731	4.2295
0.044839	4.2478
0.044946	4.2661
0.045054	4.2844
0.045161	4.3027
0.045269	4.321
0.045376	4.3393
0.045484	4.3576
0.045591	4.3759
0.045699	4.3941
0.045806	4.4124
0.045914	4.4306
0.046022	4.4489
0.046129	4.4671
0.046237	4.4853
0.046344	4.5035
0.046452	4.5217
0.046559	4.5399
0.046667	4.558
0.046774	4.5762
0.046882	4.5943
0.046989	4.6124
0.047097	4.6305
0.047204	4.6485
0.047312	4.6666
0.047419	4.6846
0.047527	4.7025
0.047634	4.7205
0.047742	4.7384
0.047849	4.7563
0.047957	4.7742
0.048065	4.792
0.048172	4.8098
0.04828	4.8276
0.048387	4.8454
0.048495	4.8631
0.048602	4.8808
0.04871	4.8984
0.048817	4.916
0.048925	4.9336
0.049032	4.9511
0.04914	4.9686
0.049247	4.986
0.049355	5.0034
0.049462	5.0208
0.04957	5.0381
0.049677	5.0554
0.049785	5.0726
0.049892	5.0898
0.05	5.107
0.050108	5.1241
0.050215	5.1411
0.050323	5.1581
0.05043	5.1751
0.050538	5.192
0.050645	5.2088
0.050753	5.2256
0.05086	5.2423
0.050968	5.259
0.051075	5.2757
0.051183	5.2923
0.05129	5.3088
0.051398	5.3253
0.051505	5.3417
0.051613	5.358
0.05172	5.3743
0.051828	5.3906
0.051935	5.4067
0.052043	5.4229
0.052151	5.4389
0.052258	5.4549
0.052366	5.4708
0.052473	5.4867
0.052581	5.5025
0.052688	5.5182
0.052796	5.5339
0.052903	5.5495
0.053011	5.5651
0.053118	5.5805
0.053226	5.5959
0.053333	5.6113
0.053441	5.6265
0.053548	5.6417
0.053656	5.6569
0.053763	5.6719
0.053871	5.6869
0.053978	5.7018
0.054086	5.7166
0.054194	5.7314
0.054301	5.7461
0.054409	5.7607
0.054516	5.7752
0.054624	5.7897
0.054731	5.8041
0.054839	5.8184
0.054946	5.8326
0.055054	5.8468
0.055161	5.8608
0.055269	5.8748
0.055376	5.8887
0.055484	5.9026
0.055591	5.9163
0.055699	5.93
0.055806	5.9435
0.055914	5.957
0.056022	5.9704
0.056129	5.9837
0.056237	5.997
0.056344	6.0101
0.056452	6.0232
0.056559	6.0361
0.056667	6.049
0.056774	6.0618
0.056882	6.0745
0.056989	6.0871
0.057097	6.0996
0.057204	6.112
0.057312	6.1243
0.057419	6.1366
0.057527	6.1487
0.057634	6.1607
0.057742	6.1726
0.057849	6.1845
0.057957	6.1962
0.058065	6.2078
0.058172	6.2193
0.05828	6.2308
0.058387	6.2421
0.058495	6.2533
0.058602	6.2644
0.05871	6.2754
0.058817	6.2862
0.058925	6.297
0.059032	6.3077
0.05914	6.3182
0.059247	6.3287
0.059355	6.339
0.059462	6.3492
0.05957	6.3593
0.059677	6.3693
0.059785	6.3791
0.059892	6.3888
0.06	6.3984
0.060108	6.4079
0.060215	6.4173
0.060323	6.4265
0.06043	6.4356
0.060538	6.4446
0.060645	6.4535
0.060753	6.4622
0.06086	6.4708
0.060968	6.4792
0.061075	6.4876
0.061183	6.4958
0.06129	6.5038
0.061398	6.5117
0.061505	6.5195
0.061613	6.5272
0.06172	6.5347
0.061828	6.542
0.061935	6.5493
0.062043	6.5564
0.062151	6.5633
0.062258	6.5701
0.062366	6.5767
0.062473	6.5832
0.062581	6.5896
